,Author,Category,Sample,Acceleration Timestamp,Acceleration X,Acceleration Y,Acceleration Z,AngularVelocity X,AngularVelocity Y,AngularVelocity Z,MagneticField X,MagneticField Y,MagneticField Z,Orientation X,Orientation Y,Orientation Z
728,Ahmed,Idle,idle_18,05-Jan-2023 10:47:17.898,9.1142,-0.172,3.7588,-0.0169,-0.0406,-0.0013,-31.2719,-0.646,-33.0039,167.7698,1.1428,-68.2526
729,Ahmed,Idle,idle_18,05-Jan-2023 10:47:17.997,9.2062,-0.1892,3.6829,0.009,-0.0113,-0.0051,-31.6067,-0.1058,-32.9098,167.7679,1.1271,-68.2755
730,Ahmed,Idle,idle_18,05-Jan-2023 10:47:18.097,9.2171,-0.2732,3.6523,-0.008,-0.0116,-0.0042,-31.4268,-0.3405,-33.0434,167.8478,1.1565,-68.27
731,Ahmed,Idle,idle_18,05-Jan-2023 10:47:18.196,9.2099,-0.2241,3.7087,-0.0039,-0.0142,-0.0106,-31.2733,-0.1916,-33.2436,167.877,1.1779,-68.3659
732,Ahmed,Idle,idle_18,05-Jan-2023 10:47:18.296,9.1217,-0.1792,3.6698,-0.0034,-0.0128,-0.0045,-31.6556,-0.3757,-33.0098,167.8303,1.1929,-68.45
733,Ahmed,Idle,idle_18,05-Jan-2023 10:47:18.395,9.1677,-0.2012,3.8076,-0.0101,-0.019,-0.0092,-31.3292,-0.8054,-33.0147,167.8062,1.26,-68.5674
734,Ahmed,Idle,idle_18,05-Jan-2023 10:47:18.495,9.1807,-0.1885,3.7037,-0.0029,-0.006,-0.0039,-31.4868,-0.6296,-33.1449,167.748,1.3228,-68.7032
735,Ahmed,Idle,idle_18,05-Jan-2023 10:47:18.594,9.1273,-0.1838,3.6382,-0.0086,-0.0011,-0.0001,-31.6493,-0.3852,-32.853,167.7135,1.355,-68.8754
736,Ahmed,Idle,idle_18,05-Jan-2023 10:47:18.694,9.2383,-0.253,3.6916,-0.0012,-0.0058,-0.006,-32.0126,-0.4467,-32.6435,167.6168,1.4539,-69.2339
737,Ahmed,Idle,idle_18,05-Jan-2023 10:47:18.793,9.1883,-0.2197,3.6669,-0.0039,-0.0332,0.0013,-32.3612,-0.1989,-32.5341,167.5693,1.5613,-69.8909
738,Ahmed,Idle,idle_18,05-Jan-2023 10:47:18.893,9.1367,-0.1656,3.6521,-0.0101,-0.0105,0.0021,-32.5677,-0.2873,-32.1472,167.6424,1.5065,-70.5039
739,Ahmed,Idle,idle_18,05-Jan-2023 10:47:18.992,9.2569,-0.2795,3.6605,-0.0037,-0.0345,0.004,-33.073,0.0514,-31.553,167.4631,2.2227,-71.4265
740,Ahmed,Idle,idle_18,05-Jan-2023 10:47:19.092,9.1888,-0.1855,3.5337,0.0119,-0.0362,-0.0006,-33.5996,0.4293,-31.3203,167.4008,3.0485,-72.1129
741,Ahmed,Idle,idle_18,05-Jan-2023 10:47:19.191,9.3529,-0.2504,3.4867,0.0372,-0.0811,0.0326,-34.0542,0.8391,-31.1631,167.5376,3.2249,-72.7316
742,Ahmed,Idle,idle_18,05-Jan-2023 10:47:19.291,9.2993,-0.3778,3.4271,-0.0198,-0.0813,-0.0134,-33.9453,0.7922,-30.8113,167.3959,3.1399,-72.9435
743,Ahmed,Idle,idle_18,05-Jan-2023 10:47:19.390,9.2027,-0.3491,3.4062,0.0002,-0.1065,0.007,-34.0602,0.754,-30.8889,167.2292,3.285,-73.1494
744,Ahmed,Idle,idle_18,05-Jan-2023 10:47:19.490,9.3593,-0.3928,3.2852,-0.0221,-0.2246,0.16,-33.8978,0.8897,-31.1361,167.1746,3.2471,-73.1383
745,Ahmed,Idle,idle_18,05-Jan-2023 10:47:19.589,9.0038,-0.1603,2.9245,-0.0579,-0.1031,0.102,-34.1823,0.7641,-31.1473,167.1584,3.075,-73.1044
746,Ahmed,Idle,idle_18,05-Jan-2023 10:47:19.689,9.3379,-0.4444,2.9321,-0.0094,-0.0911,-0.0085,-34.1456,0.5608,-30.9387,167.1525,2.9993,-73.0579
747,Ahmed,Idle,idle_18,05-Jan-2023 10:47:19.788,9.3867,-0.6375,2.7125,0.0349,-0.0219,-0.0077,-34.0296,0.3787,-30.5986,166.9259,2.9819,-72.688
748,Ahmed,Idle,idle_18,05-Jan-2023 10:47:19.888,9.4416,-0.5877,2.7383,0.007,-0.0523,0.0223,-34.118,0.3472,-31.5389,166.6866,2.9809,-72.2757
749,Ahmed,Idle,idle_18,05-Jan-2023 10:47:19.987,9.4186,-0.5324,2.839,0.012,0.0059,-0.0218,-33.7492,0.4697,-31.2343,166.753,2.8441,-72.1937
750,Ahmed,Idle,idle_18,05-Jan-2023 10:47:20.087,9.4531,-0.5797,2.818,0.0047,-0.0021,-0.0355,-34.2299,0.18,-31.0507,166.6607,2.5721,-72.3862
751,Ahmed,Idle,idle_18,05-Jan-2023 10:47:20.186,9.5019,-0.5052,2.8844,-0.0095,0.0196,-0.0112,-34.1336,0.011,-31.3419,166.4592,2.5573,-72.4438
752,Ahmed,Idle,idle_18,05-Jan-2023 10:47:20.285,9.415,-0.4895,3.0995,0.0457,0.0803,0.0015,-34.0513,-0.0456,-31.2726,166.3426,2.4596,-72.3162
753,Ahmed,Idle,idle_18,05-Jan-2023 10:47:20.385,9.2398,-0.3274,2.8724,0.0152,0.0448,-0.0043,-34.1169,-0.2958,-31.4211,166.2306,2.4268,-72.1618
754,Ahmed,Idle,idle_18,05-Jan-2023 10:47:20.484,9.3594,-0.5672,3.0333,-0.0119,0.0094,-0.0472,-33.5049,-0.1075,-31.1848,166.0009,2.5953,-71.9055
755,Ahmed,Idle,idle_18,05-Jan-2023 10:47:20.584,9.3299,-0.3552,2.9519,0.0287,-0.06,-0.0491,-33.705,0.0565,-31.157,165.8504,2.6384,-71.9341
756,Ahmed,Idle,idle_18,05-Jan-2023 10:47:20.683,9.3524,-0.4521,2.949,0.0118,0.0102,0.0008,-33.9135,-0.2346,-31.1714,165.7889,2.6621,-71.9584
757,Ahmed,Idle,idle_18,05-Jan-2023 10:47:20.783,9.4213,-0.4073,2.9776,0.0082,0.0217,-0.0225,-33.8913,-0.1582,-31.3522,165.6637,2.6732,-72.0028
758,Ahmed,Idle,idle_18,05-Jan-2023 10:47:20.882,9.324,-0.4092,3.0101,0.0122,0.0283,0.0008,-34.0635,-0.3062,-30.8754,165.4782,2.6269,-72.0976
759,Ahmed,Idle,idle_18,05-Jan-2023 10:47:20.982,9.4647,-0.3693,3.0234,0.0402,0.0392,0.0428,-33.6922,-0.2065,-31.021,165.4314,2.5106,-72.0658
760,Ahmed,Idle,idle_18,05-Jan-2023 10:47:21.081,9.3762,-0.4976,3.0846,0.0245,-0.019,-0.0014,-33.9758,-0.4765,-31.3105,165.4451,2.4437,-72.0866
761,Ahmed,Idle,idle_18,05-Jan-2023 10:47:21.181,9.34,-0.4356,3.0427,0.0028,0.0023,0.0067,-33.9097,-0.4301,-31.5457,165.4211,2.3843,-72.0969
762,Ahmed,Idle,idle_18,05-Jan-2023 10:47:21.280,9.3593,-0.4839,3.0763,0.0187,-0.0049,0.0005,-33.935,-0.6852,-30.9872,165.3419,2.3528,-72.1219
763,Ahmed,Idle,idle_18,05-Jan-2023 10:47:21.380,9.39,-0.4417,3.0303,0.0399,-0.0126,-0.0047,-33.7008,-0.4295,-31.3992,165.3509,2.3929,-72.1219
764,Ahmed,Idle,idle_18,05-Jan-2023 10:47:21.479,9.3786,-0.4479,3.0929,0.0227,0.0074,-0.027,-33.9383,-0.3644,-31.1297,165.3167,2.4191,-72.104
765,Ahmed,Idle,idle_18,05-Jan-2023 10:47:21.579,9.4591,-0.3745,3.0614,-0.0121,-0.007,-0.026,-33.7788,-0.4622,-31.1896,165.2774,2.451,-72.0646
766,Ahmed,Idle,idle_18,05-Jan-2023 10:47:21.678,9.3536,-0.4052,3.0135,0.0144,-0.0013,-0.013,-33.8796,-0.4457,-31.0173,165.3086,2.4836,-72.0302
767,Ahmed,Idle,idle_18,05-Jan-2023 10:47:21.778,9.3846,-0.429,3.0218,0.0111,-0.0017,-0.0072,-33.6836,-0.2966,-31.5747,165.3053,2.4786,-71.9785
768,Ahmed,Idle,idle_18,05-Jan-2023 10:47:21.877,9.4268,-0.3777,2.996,-0.0093,0.0077,-0.0005,-33.7658,-0.4136,-31.1407,165.3013,2.4672,-71.9909
769,Ahmed,Idle,idle_18,05-Jan-2023 10:47:21.977,9.3755,-0.3853,3.0331,-0.002,0.0049,-0.0045,-33.9032,-0.1918,-31.4248,165.3183,2.4559,-71.9794
770,Ahmed,Idle,idle_18,05-Jan-2023 10:47:22.076,9.409,-0.401,3.0252,-0.0013,-0.003,0,-34.0012,-0.4119,-31.56,165.3605,2.4453,-71.9877
771,Ahmed,Idle,idle_18,05-Jan-2023 10:47:22.176,9.3428,-0.4492,3.1375,-0.0163,-0.0051,-0.0075,-33.6866,-0.5519,-31.6708,165.3492,2.4371,-71.9802
772,Ahmed,Idle,idle_18,05-Jan-2023 10:47:22.275,9.3801,-0.4233,3.0388,0.0007,0.011,-0.0066,-33.8105,-0.4542,-31.4052,165.3384,2.4387,-71.9577
773,Ahmed,Idle,idle_18,05-Jan-2023 10:47:22.375,9.3844,-0.4639,3.0529,-0.0029,-0.0013,-0.0088,-33.8128,-0.4292,-31.5282,165.3592,2.4558,-71.9
774,Ahmed,Idle,idle_18,05-Jan-2023 10:47:22.474,9.3946,-0.4745,3.0698,0.0025,-0.0003,-0.0102,-33.655,-0.1079,-31.7854,165.4474,2.4558,-71.8545
775,Ahmed,Idle,idle_18,05-Jan-2023 10:47:22.574,9.4147,-0.4524,3.0565,-0.0008,-0.003,-0.005,-33.6644,-0.2719,-31.654,165.4912,2.4601,-71.7886
776,Ahmed,Idle,idle_18,05-Jan-2023 10:47:22.673,9.3873,-0.4302,3.0534,-0.005,0.0017,-0.0103,-33.9041,-0.3642,-31.4923,165.5406,2.4667,-71.6965
777,Ahmed,Idle,idle_18,05-Jan-2023 10:47:22.773,9.403,-0.4366,3.0472,-0.0051,0.0073,-0.0065,-33.6184,-0.0371,-31.5364,165.5953,2.4778,-71.637
778,Ahmed,Idle,idle_18,05-Jan-2023 10:47:22.872,9.3511,-0.4392,3.0433,-0.0099,0.0092,-0.0051,-33.3925,-0.4592,-31.3063,165.5888,2.4659,-71.6265
779,Ahmed,Idle,idle_18,05-Jan-2023 10:47:22.972,9.3867,-0.4711,3.1529,-0.0153,-0.0022,-0.0118,-33.6582,-0.3492,-31.7334,165.5804,2.4554,-71.625
780,Ahmed,Idle,idle_18,05-Jan-2023 10:47:23.071,9.3753,-0.4224,3.0932,-0.0028,0.0153,-0.0066,-33.562,-0.303,-31.5506,165.566,2.4525,-71.6279
781,Ahmed,Idle,idle_18,05-Jan-2023 10:47:23.171,9.3044,-0.417,3.0953,-0.0142,0.0162,-0.0079,-33.4308,-0.5323,-31.5685,165.5674,2.4357,-71.6384
782,Ahmed,Idle,idle_18,05-Jan-2023 10:47:23.270,9.3877,-0.436,3.1039,-0.0029,0.0085,-0.0041,-33.6724,-0.2047,-31.2868,165.5553,2.4164,-71.5978
783,Ahmed,Idle,idle_18,05-Jan-2023 10:47:23.369,9.357,-0.4461,3.103,-0.0026,0.0004,-0.011,-33.6787,-0.2483,-31.4523,165.5248,2.4247,-71.5775
784,Ahmed,Idle,idle_18,05-Jan-2023 10:47:23.469,9.3534,-0.4344,3.1216,0.0009,0.0032,-0.0088,-33.4196,-0.3268,-31.3401,165.5416,2.4282,-71.5889
785,Ahmed,Idle,idle_19,05-Jan-2023 10:47:23.568,9.3993,-0.4863,3.1237,0.0032,0.0024,-0.0093,-33.6838,-0.2934,-31.0887,165.5328,2.4468,-71.6045
786,Ahmed,Idle,idle_19,05-Jan-2023 10:47:23.668,9.377,-0.4326,3.1083,-0.0001,-0.0025,-0.0066,-33.4247,-0.379,-31.4249,165.5262,2.4553,-71.6215
787,Ahmed,Idle,idle_19,05-Jan-2023 10:47:23.767,9.3749,-0.4244,3.105,-0.007,-0.0168,-0.0106,-33.4601,-0.3927,-31.4747,165.5084,2.4592,-71.6265
788,Ahmed,Idle,idle_19,05-Jan-2023 10:47:23.867,9.3356,-0.386,3.1785,0.001,0.0025,-0.0073,-33.5442,-0.3918,-31.7292,165.489,2.4546,-71.6214
789,Ahmed,Idle,idle_19,05-Jan-2023 10:47:23.966,9.3419,-0.4239,3.1129,-0.0022,0.0024,-0.0055,-33.4662,-0.2452,-31.0947,165.5056,2.4519,-71.6284
790,Ahmed,Idle,idle_19,05-Jan-2023 10:47:24.066,9.3886,-0.4586,3.1207,-0.0132,0.0049,-0.0067,-33.7726,-0.0059,-31.3785,165.5818,2.4706,-71.6261
791,Ahmed,Idle,idle_19,05-Jan-2023 10:47:24.165,9.3578,-0.4256,3.1372,-0.008,-0.0056,-0.007,-33.5218,0.203,-31.3176,165.6373,2.4475,-71.5618
792,Ahmed,Idle,idle_19,05-Jan-2023 10:47:24.265,9.3445,-0.4146,3.095,0.0008,0.0026,-0.0074,-33.8045,-0.4536,-31.4573,165.6746,2.4443,-71.5879
793,Ahmed,Idle,idle_19,05-Jan-2023 10:47:24.364,9.396,-0.4338,3.1093,0.0017,0.0036,-0.0059,-33.6604,-0.36,-31.0482,165.6958,2.4356,-71.5914
794,Ahmed,Idle,idle_19,05-Jan-2023 10:47:24.464,9.3623,-0.4169,3.1027,-0.0018,0.0006,-0.0085,-33.3647,-0.0149,-31.7646,165.8024,2.4086,-71.5979
795,Ahmed,Idle,idle_19,05-Jan-2023 10:47:24.563,9.353,-0.4244,3.0788,-0.0013,0.0071,-0.0077,-33.7435,-0.1402,-31.2562,165.8515,2.3874,-71.5763
796,Ahmed,Idle,idle_19,05-Jan-2023 10:47:24.663,9.3496,-0.4049,3.0779,0.0053,0.0251,-0.0065,-33.4787,-0.1381,-31.2839,165.819,2.4065,-71.5646
797,Ahmed,Idle,idle_19,05-Jan-2023 10:47:24.762,9.4202,-0.4624,3.1126,0.0125,0.002,-0.003,-33.679,-0.3655,-31.6556,165.7734,2.4277,-71.5564
798,Ahmed,Idle,idle_19,05-Jan-2023 10:47:24.862,9.3302,-0.4227,3.1155,0.0003,-0.0017,-0.0094,-33.7451,-0.039,-31.132,165.788,2.4496,-71.5573
799,Ahmed,Idle,idle_19,05-Jan-2023 10:47:24.961,9.3916,-0.3857,3.098,-0.0108,-0.0003,-0.0122,-33.5412,-0.1177,-31.4543,165.838,2.477,-71.5301
800,Ahmed,Idle,idle_19,05-Jan-2023 10:47:25.061,9.3692,-0.4455,3.0795,-0.0033,0.0085,-0.0131,-33.5768,-0.0415,-31.585,165.8243,2.4722,-71.478
801,Ahmed,Idle,idle_19,05-Jan-2023 10:47:25.160,9.3704,-0.414,3.1336,0.0001,-0.0022,-0.0007,-33.7569,0.161,-31.4121,165.8236,2.4789,-71.491
802,Ahmed,Idle,idle_19,05-Jan-2023 10:47:25.260,9.3329,-0.3805,3.1285,0.0038,0.0046,-0.0066,-33.3346,0.1105,-31.2748,165.8424,2.479,-71.4997
803,Ahmed,Idle,idle_19,05-Jan-2023 10:47:25.359,9.3761,-0.404,3.1267,-0.0003,-0.0033,-0.0009,-33.6622,0.0165,-31.4789,165.8599,2.4819,-71.5377
804,Ahmed,Idle,idle_19,05-Jan-2023 10:47:25.459,9.3448,-0.4116,3.0798,-0.0002,0.0083,-0.0031,-33.6056,0.081,-31.438,165.8965,2.4741,-71.5471
805,Ahmed,Idle,idle_19,05-Jan-2023 10:47:25.558,9.3537,-0.4057,3.1107,0.0149,0.0173,-0.005,-33.5481,-0.0801,-31.0781,165.9397,2.4666,-71.5366
806,Ahmed,Idle,idle_19,05-Jan-2023 10:47:25.658,9.3749,-0.3961,3.1307,-0.0030,-0.0036,-0.0058,-33.3108,0.0659,-31.5409,165.9447,2.4797,-71.5361
807,Ahmed,Idle,idle_19,05-Jan-2023 10:47:25.757,9.3425,-0.3807,3.1224,0.0069,-0.0010,-0.0039,-33.4736,-0.2030,-31.8268,165.9455,2.4958,-71.5307
808,Ahmed,Idle,idle_19,05-Jan-2023 10:47:25.857,9.3660,-0.3968,3.1360,0.0084,-0.0072,-0.0015,-33.1387,-0.0324,-31.8176,166.0060,2.4963,-71.5222
809,Ahmed,Idle,idle_19,05-Jan-2023 10:47:25.956,9.3222,-0.4347,3.0869,-0.0050,0.0034,-0.0141,-33.4786,-0.1360,-31.4370,165.9980,2.4891,-71.4947
810,Ahmed,Idle,idle_19,05-Jan-2023 10:47:26.056,9.3686,-0.4116,3.1361,-0.0058,-0.0017,-0.0059,-33.2026,-0.0233,-31.6993,166.0519,2.4926,-71.5078
811,Ahmed,Idle,idle_19,05-Jan-2023 10:47:26.155,9.3554,-0.4119,3.1161,0.0022,0.0045,-0.0051,-33.2379,-0.0254,-31.7027,166.0657,2.4970,-71.4661
812,Ahmed,Idle,idle_19,05-Jan-2023 10:47:26.255,9.3430,-0.4054,3.1429,-0.0009,0.0053,-0.0009,-33.3296,-0.0609,-31.7437,166.1123,2.4857,-71.4841
813,Ahmed,Idle,idle_19,05-Jan-2023 10:47:26.354,9.3704,-0.4203,3.1300,0.0005,0.0066,-0.0050,-32.9643,0.0486,-31.6818,166.1144,2.4778,-71.4863
814,Ahmed,Idle,idle_19,05-Jan-2023 10:47:26.453,9.3353,-0.4042,3.0736,0.0093,0.0188,-0.0068,-33.3039,-0.1281,-31.8870,166.1127,2.4851,-71.4956
815,Ahmed,Idle,idle_19,05-Jan-2023 10:47:26.553,9.4208,-0.4637,3.1242,0.0062,0.0045,-0.0018,-33.5032,0.0681,-31.5262,166.1504,2.4889,-71.5105
816,Ahmed,Idle,idle_19,05-Jan-2023 10:47:26.652,9.3246,-0.3928,3.1098,0.0012,0.0018,-0.0101,-33.3303,-0.0644,-31.6033,166.1318,2.4879,-71.4889
817,Ahmed,Idle,idle_19,05-Jan-2023 10:47:26.752,9.3599,-0.3923,3.1240,-0.0020,0.0033,-0.0105,-33.3178,-0.0129,-31.9938,166.1371,2.5083,-71.4056
818,Ahmed,Idle,idle_19,05-Jan-2023 10:47:26.851,9.3765,-0.4399,3.1333,-0.0043,-0.0033,-0.0073,-33.4831,0.1652,-32.1260,166.1167,2.4982,-71.3741
819,Ahmed,Idle,idle_19,05-Jan-2023 10:47:26.951,9.3443,-0.4278,3.1523,0.0043,-0.0052,-0.0087,-33.0331,0.0527,-32.0493,166.1610,2.4569,-71.4321
820,Ahmed,Idle,idle_19,05-Jan-2023 10:47:27.050,9.3250,-0.4107,3.1456,0.0010,-0.0063,-0.0056,-33.2306,0.0797,-32.0161,166.1760,2.4595,-71.4633
821,Ahmed,Idle,idle_19,05-Jan-2023 10:47:27.150,9.3448,-0.4328,3.1170,-0.0008,-0.0014,-0.0079,-32.9888,-0.2051,-31.6030,166.2339,2.4392,-71.5237
822,Ahmed,Idle,idle_19,05-Jan-2023 10:47:27.249,9.3490,-0.4435,3.0752,0.0072,0.0205,-0.0027,-33.4809,-0.0533,-31.8320,166.2510,2.4146,-71.5531
823,Ahmed,Idle,idle_19,05-Jan-2023 10:47:27.349,9.3320,-0.4048,3.1258,0.0024,0.0336,-0.0043,-33.6119,-0.1690,-31.2260,166.2378,2.4379,-71.5537
824,Ahmed,Idle,idle_19,05-Jan-2023 10:47:27.448,9.3937,-0.4489,3.1635,0.0050,-0.0027,-0.0060,-33.6417,-0.0197,-31.4163,166.2430,2.4283,-71.6360
825,Ahmed,Idle,idle_19,05-Jan-2023 10:47:27.548,9.2626,-0.4320,3.1346,0.0041,-0.0063,-0.0154,-33.7592,0.0569,-31.4297,166.2442,2.4147,-71.7547
826,Ahmed,Idle,idle_19,05-Jan-2023 10:47:27.647,9.3451,-0.3955,3.1399,-0.0023,-0.0121,-0.0069,-33.6505,0.1216,-31.3284,166.2147,2.3568,-71.9378
827,Ahmed,Idle,idle_19,05-Jan-2023 10:47:27.747,9.3793,-0.4203,3.1074,-0.0076,-0.0067,-0.0174,-33.6965,-0.4597,-31.0072,166.0574,1.8926,-72.7547
828,Ahmed,Idle,idle_19,05-Jan-2023 10:47:27.846,9.3575,-0.4064,3.1279,0.0033,0.0009,-0.0081,-34.3793,-1.0410,-30.5211,166.0436,1.1700,-73.6203
829,Ahmed,Idle,idle_19,05-Jan-2023 10:47:27.946,9.4008,-0.4101,3.1104,-0.0087,-0.0011,0.0012,-34.9229,-1.3933,-29.6564,166.1907,0.5380,-74.6150
830,Ahmed,Idle,idle_19,05-Jan-2023 10:47:28.045,9.3243,-0.4088,3.1620,0.0034,-0.0153,-0.0092,-35.6872,-1.7137,-28.8602,166.5118,-0.1449,-76.4295
831,Ahmed,Idle,idle_19,05-Jan-2023 10:47:28.145,9.4527,-0.3887,3.1674,-0.0116,-0.0460,-0.0065,-36.1621,-2.2124,-27.9915,166.7041,-0.6732,-77.3483
832,Ahmed,Idle,idle_19,05-Jan-2023 10:47:28.244,9.4936,-0.3154,3.1128,0.0229,-0.0626,-0.0315,-36.4680,-2.4370,-27.8504,166.5184,-1.1941,-77.8410
833,Ahmed,Idle,idle_19,05-Jan-2023 10:47:28.344,9.4286,-0.3346,3.0658,0.0436,-0.1791,-0.1072,-35.9532,-3.1717,-28.6242,166.3472,-2.0907,-76.4715
834,Ahmed,Idle,idle_19,05-Jan-2023 10:47:28.443,9.6501,-0.4777,3.0019,0.0492,0.0436,-0.2008,-35.2109,-3.8324,-29.5619,166.1871,-2.8914,-75.1803
835,Ahmed,Idle,idle_19,05-Jan-2023 10:47:28.543,9.5251,-0.4338,2.7538,-0.0173,-0.2467,-0.1150,-34.6316,-4.4652,-29.9603,166.5007,-3.8376,-74.2220
836,Ahmed,Idle,idle_19,05-Jan-2023 10:47:28.642,9.6670,-0.1130,2.4741,-0.0299,-0.4184,-0.1482,-34.3018,-4.4442,-30.5797,166.7172,-4.0346,-73.4136
837,Ahmed,Idle,idle_19,05-Jan-2023 10:47:28.742,8.6477,0.5573,2.1690,-0.0353,-0.0178,-0.1056,-35.9507,-4.5609,-28.5162,166.5275,-3.5171,-77.0190
838,Ahmed,Idle,idle_19,05-Jan-2023 10:47:28.841,9.7747,0.3383,2.2974,0.0513,-0.1524,-0.0924,-36.9337,-3.2708,-27.6090,166.5591,-2.0227,-78.8720
839,Ahmed,Idle,idle_19,05-Jan-2023 10:47:28.941,9.2535,0.4422,1.4707,0.0897,0.5308,-0.1290,-37.6442,-1.7382,-26.6959,167.4472,0.0169,-80.6650
840,Ahmed,Idle,idle_19,05-Jan-2023 10:47:29.039,9.3371,0.1813,2.2859,0.0769,0.2921,-0.1412,-39.1303,-0.2408,-24.9638,169.4239,1.4238,-84.2009
841,Ahmed,Idle,idle_19,05-Jan-2023 10:47:29.140,9.4660,0.8294,2.5505,-0.0198,0.1043,-0.1698,-40.6318,1.5413,-21.9561,172.0719,2.3055,-87.9922
842,Ahmed,Idle,idle_19,05-Jan-2023 10:47:29.239,8.6827,0.9805,2.1766,0.0128,0.2538,0.0376,-41.6651,2.7425,-19.9690,173.7356,3.5495,-90.7769
843,Ahmed,Idle,idle_19,05-Jan-2023 10:47:29.339,9.7928,2.2476,0.8127,-0.0169,-0.5104,0.1474,-41.9409,3.4650,-19.1775,173.8993,3.6377,-91.7467
844,Ahmed,Idle,idle_19,05-Jan-2023 10:47:29.438,9.9536,1.0972,2.9661,-0.0658,-0.4087,0.2981,-41.9688,2.4891,-19.1801,174.3653,2.1324,-91.4778
845,Ahmed,Idle,idle_20,05-Jan-2023 10:47:29.536,9.6281,-0.2175,1.7566,-0.2286,-0.2783,0.3003,-42.3192,1.4953,-18.7101,175.2539,0.6075,-92.9013
846,Ahmed,Idle,idle_20,05-Jan-2023 10:47:29.637,9.5671,0.6233,1.4158,-0.4084,-0.4217,0.1710,-42.5155,1.7648,-17.5374,176.5971,0.0029,-94.0425
847,Ahmed,Idle,idle_20,05-Jan-2023 10:47:29.736,10.3859,-0.5112,1.1845,-0.5198,-0.6006,0.1048,-42.2056,2.2873,-18.1569,177.5839,-0.0384,-92.5044
848,Ahmed,Idle,idle_20,05-Jan-2023 10:47:29.836,8.8542,-0.9329,0.1040,-0.2575,-0.3376,0.1988,-40.7117,2.1588,-20.7829,177.6308,0.0083,-89.0465
849,Ahmed,Idle,idle_20,05-Jan-2023 10:47:29.935,9.6244,-0.0781,-0.7300,-0.0044,-0.1134,0.0111,-40.4179,2.3163,-21.6060,177.4670,0.2939,-87.6206
850,Ahmed,Idle,idle_20,05-Jan-2023 10:47:30.035,10.4056,-0.6058,-0.5050,-0.0846,0.0119,-0.2559,-40.2399,2.3381,-21.9726,177.0821,0.5979,-87.3354
851,Ahmed,Idle,idle_20,05-Jan-2023 10:47:30.134,10.0732,-0.2714,-0.5606,-0.1744,-0.2449,-0.2146,-40.2198,2.8391,-22.2014,178.1277,0.7147,-87.0759
852,Ahmed,Idle,idle_20,05-Jan-2023 10:47:30.234,9.4886,-0.1624,-1.2730,-0.2372,-0.1313,-0.0938,-39.8463,3.5759,-21.8603,-179.5394,0.4071,-86.9261
853,Ahmed,Idle,idle_20,05-Jan-2023 10:47:30.333,9.5552,0.2874,-1.8118,-0.1625,0.3988,0.0329,-40.1946,4.4112,-21.4012,-176.9674,0.7856,-86.9506
854,Ahmed,Idle,idle_20,05-Jan-2023 10:47:30.433,10.3180,0.4922,-0.7911,-0.0046,0.6500,0.0331,-39.9953,4.7946,-22.5065,-175.8175,0.6599,-86.1619
855,Ahmed,Idle,idle_20,05-Jan-2023 10:47:30.532,9.5889,-0.3287,0.2817,-0.0011,0.2713,0.0128,-39.3967,4.1762,-22.9617,-175.8788,-0.2088,-84.9649
856,Ahmed,Idle,idle_20,05-Jan-2023 10:47:30.632,9.8830,0.1557,0.3316,0.0269,0.0909,0.0439,-38.9031,3.1040,-23.7436,-177.4950,-1.0059,-83.3978
857,Ahmed,Idle,idle_20,05-Jan-2023 10:47:30.731,10.0175,-0.2099,0.0554,-0.1336,0.0076,0.0470,-37.8552,2.6419,-25.1370,179.6634,-0.0726,-81.4286
858,Ahmed,Idle,idle_20,05-Jan-2023 10:47:30.831,10.3629,-0.0599,-0.3955,-0.4248,0.1043,-0.0578,-37.6926,3.5979,-25.7034,179.9645,1.1646,-81.2073
859,Ahmed,Idle,idle_20,05-Jan-2023 10:47:30.930,10.0510,-0.0500,0.6749,-0.5781,-0.0818,0.0208,-37.6916,4.3515,-25.4381,-177.9291,1.1438,-81.2346
860,Ahmed,Idle,idle_20,05-Jan-2023 10:47:31.030,10.0094,-0.1253,1.5258,-0.3109,0.1254,-0.0413,-38.0243,4.2114,-25.0942,-176.3685,0.0808,-81.3214
861,Ahmed,Idle,idle_20,05-Jan-2023 10:47:31.129,9.6199,-0.2623,2.3413,-0.0827,0.1574,-0.1734,-37.4074,3.4463,-25.3262,-177.0674,-0.9380,-80.9179
862,Ahmed,Idle,idle_20,05-Jan-2023 10:47:31.229,9.4066,-0.2150,1.5268,0.3057,0.1714,-0.1274,-37.8291,2.7289,-25.5335,-177.6700,-1.9824,-81.1971
863,Ahmed,Idle,idle_20,05-Jan-2023 10:47:31.328,9.1982,0.1962,1.7084,0.4679,0.3142,0.2229,-37.9752,2.0572,-24.9396,-177.4813,-2.6110,-81.5335
864,Ahmed,Idle,idle_20,05-Jan-2023 10:47:31.428,9.3374,-0.0704,1.5330,-0.0367,0.0206,0.2077,-38.3195,2.1851,-24.3131,-177.6287,-2.2797,-82.2390
865,Ahmed,Idle,idle_20,05-Jan-2023 10:47:31.527,10.1517,-0.0617,1.1390,-0.3161,0.0665,-0.0306,-38.3872,2.2258,-25.1455,-177.8588,-1.7105,-82.1448
866,Ahmed,Idle,idle_20,05-Jan-2023 10:47:31.627,9.8982,-0.5101,1.4720,-0.3608,-0.0956,-0.2205,-38.2640,2.7660,-25.3722,-177.6574,-1.3253,-81.7022
